helpfulVotes,id,lang,locationId,ownerResponse,placeInfo,publishedDate,publishedPlatform,rating,roomTip,subratings,text,title,travelDate,tripType,url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974346813,en,797403,"{'id': '974420916', 'text': ""Dear Mrs. Dittus,\nThank you for taking the time to share your positive experience at Cinnamon Citadel Kandy! We're thrilled to hear that your stay was enjoyable. We are very pleased to know that you enjoyed the services extended by all our colleagues mentioned in your review and your kind sentiments and recognition will be passed on to all the team members. \nThank you again for choosing Cinnamon Citadel Kandy. We hope to have the pleasure of welcoming you back soon.\nTeam Cinnamon Citadel Kandy.\n"", 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/17/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Citadel was our mid point going towards the central hills of Sri Lanka for a survey and a staff trip to the Knuckles. Check in and out was a breeze as the staff were prepared and courteous. Meals were perfect thanks to the Exec Chef Dinesh and Sous chef. Thank you for the pre ordered cake which was tasty and consumed in bulk :) The hotel offers preorder cakes. Bar - ask for the day's special and they do not disappoint. We like to eat inside the restaurant where there's more light, but for a special occasion they go out of the way with table seating and arrangements and extra items for very small costs. 
Special note of gratitude to RM Mr Keerthi Wimalasuriya and FOM Guillame. The place is extraordinary because of you. Thank you.",Highlight of our Annual Staff Trip,2024-10,BUSINESS,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r974346813-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974217810,en,797403,"{'id': '974420130', 'text': 'Dear Michael,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/16/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","Great hotel with a river view and a decent-sized pool. Very nice rooms with a views of the river and the forrest across it. A very peaceful place in the otherwise busy and bustling Kandy.

Super-friendly staff and delicious food. ",Great place to stay in Kandy,2024-10,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r974217810-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,974213285,en,797403,"{'id': '974420050', 'text': 'Dear Guest, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to all the team members. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-10-18', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/16/2024,OTHER,5,,[],"Excellent service 
Experience Staff 
Greeting us with smiles and heartfelt efforts to accommodate us
Excellent property lot’s of resting places for relaxing and meditation 
Will recommend family and friends to visit this location 
Thank you staff and management for your excellent service",Vacation with Friends,2024-10,FRIENDS,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r974213285-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973948588,en,797403,"{'id': '974213848', 'text': 'Dear Shamen, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to all the team members. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-10-17', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/14/2024,OTHER,5,,"[{'name': 'Value', 'value': 5}, {'name': 'Rooms', 'value': 5}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]",The staff and the property made my birthday a memorable one. Kind and Generous staff members always did their jobs for the best to make our stay a relaxing and enjoyable one. Thankyou all the staff at Cinnamon Citadel Kandy for your Great Effort,Memorable Stay at the River Bank,2024-10,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973948588-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973813735,en,797403,"{'id': '974213953', 'text': 'Dear Sharmila,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-17', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/13/2024,MOBILE,5,,[],"We were a group of 4 - and stayed at cinnamon citadel for 1 night. The hotel provided us with interconnected rooms.
Very pleasant staff. Dinner and breakfast buffet had plenty of vegetarian options. The pool is open till 10pm, which is great.",Great stay,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973813735-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973654584,en,797403,"{'id': '973664072', 'text': 'Dear Suel, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to all the team members. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.\n', 'lang': 'en', 'publishedDate': '2024-10-13', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/12/2024,OTHER,5,,[],"Everything about the hotel is top class. The staff are at the top of my list. Nothing is too much trouble and everyone willing to help. The view from my  balcony was so uplifting. A great place to start your day with a cup of cinnamon tea. The food in the restaurant was second to none. 
I would highly recommend it.","Great, friendly hotel.",2024-10,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973654584-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973529521,en,797403,"{'id': '973664036', 'text': 'Dear Guest,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-13', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/11/2024,MOBILE,5,,[],"This is a very beautiful hotel, super clean, with excellent food buffets, located on a hill some 15 tuktuk minutes outside the center. A nice oasis of recreation following the hot and sometimes dirty city center at Kandy. All food seemed perfectly safe, people would eat everything, even ice cream or salad dressings. I recommend this hotel",Very beautiful hotel a bit outside the center,2024-10,SOLO,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973529521-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973526142,en,797403,"{'id': '973664019', 'text': 'Dear Guest,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-13', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/11/2024,OTHER,5,,[],"Dinner was a spectacular the menu, the courses and dessert that left us fascinated, as did the attention of the staff during dinner and breakfast. Thank you so much for the attention, in speciality to Srimali for helping us at all times during our stay",One night in the citadel,2024-10,COUPLES,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973526142-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,973472787,en,797403,"{'id': '973663991', 'text': 'Dear Ibbey,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that Cinnamon Citadel Kandy met your expectations, and you had a pleasant and comfortable stay with us. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-13', 'responder': None, 'connectionToSubject': None}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/11/2024,OTHER,5,,"[{'name': 'Value', 'value': 4}, {'name': 'Rooms', 'value': 4}, {'name': 'Location', 'value': 5}, {'name': 'Cleanliness', 'value': 5}, {'name': 'Service', 'value': 5}, {'name': 'Sleep Quality', 'value': 5}]","The location is simply magnificient, and the staff are friendly and wellcoming.  I would eecommend this hotel for anyone travelling to kandy.",Great Hotel,2024-10,NONE,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r973472787-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,972895018,en,797403,"{'id': '973157620', 'text': 'Dear Ramakrishnan,\nGreetings from Cinnamon Citadel! \nThank you for sharing your feedback following your stay at Cinnamon Citadel Kandy. We are delighted to know that you enjoyed the ambience of Cinnamon Citadel Kandy and the property met your expectations. Whilst thanking you for your patronage, we do look forward to welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy\n', 'lang': 'en', 'publishedDate': '2024-10-08', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/6/2024,OTHER,5,,[],An amazing experience with beautiful pool and a picturistic lake beside a lush Green hill with lots of flora and fauna. Room was clean but watch out for mosquito as it's lake side. The view from the restaurant was refreshing at the nature. We booked a half boat plan. The buffet spread dinner and breakfast was huge with some Indian stuff. The dessert section was impressive . I would like to come back and recommend this hotel at Kandy,Nature peace and tranquil,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r972895018-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,972542878,en,797403,"{'id': '972729980', 'text': 'Dear Alexander, \nGreetings from Cinnamon Citadel! \nThank you for your positive review. We are glad that you enjoyed your stay at Cinnamon Citadel Kandy. We are very pleased to know that you enjoyed the services extended by our colleagues and your kind sentiments will be passed on to Chinthaka, Disanayaka, Viraj and Thavidu. Whilst thanking you for your patronage, we do look forward in welcoming you to Cinnamon Citadel once again. \nTeam Cinnamon Citadel Kandy.', 'lang': 'en', 'publishedDate': '2024-10-05', 'responder': 'Cinnamon Citadel ', 'connectionToSubject': 'Owner'}","{'id': '797403', 'name': 'Cinnamon Citadel Kandy', 'rating': 4.5, 'numberOfReviews': 4330, 'locationString': 'Kandy, Kandy District, Central Province', 'latitude': 7.3058, 'longitude': 80.6236, 'webUrl': 'https://www.tripadvisor.com/Hotel_Review-g304138-d797403-Reviews-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html', 'website': 'https://www.cinnamonhotels.com/cinnamoncitadelkandy', 'address': 'Srimath Kuda Ratwatte Mawatha, Kandy 20000 Sri Lanka', 'addressObj': {'street1': 'Srimath Kuda Ratwatte Mawatha', 'street2': '', 'city': 'Kandy', 'state': None, 'country': 'Sri Lanka', 'postalcode': '20000'}, 'ratingHistogram': {'count1': 92, 'count2': 117, 'count3': 439, 'count4': 1556, 'count5': 2128}}",10/4/2024,MOBILE,5,,[],"many thanks to the cinamon citadel kandy  bar staff for there amazing and exceptional service 

many thanks  to chinthaka

disanayaka

thavidu dinashan

vivaj

all were excelent in serving us in terms of drinks and food

 and when staying at the hotel 

 a trip to the bar is a must plus the live music which goes with it 

many thanks again to the amazing bar staff",exceptional bar staff  at the cinamon citadel kandy,2024-10,FAMILY,https://www.tripadvisor.com/ShowUserReviews-g304138-d797403-r972542878-Cinnamon_Citadel_Kandy-Kandy_Kandy_District_Central_Province.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
